"id","price","ticketnum","performance_id","purchase_id"
"33020","10","TA3483094","127","3314"
"33021","53","TA3147356","61","3314"
"33022","7","TA2790251","23","3314"
"33023","31","TA5241816","19","3314"
"33024","15","TA7236407","47","3314"
"33025","14","TA7634114","78","3314"
"33026","9","TA3960036","104","3314"
"33027","15","TA6628926","89","3314"
"33028","41","TA4754160","2","3314"
"33029","78","TA1113750","80","3314"
"33030","97","TA2351235","26","3314"
"33031","47","TA7815477","5","3314"
"33032","20","TA3893799","29","3314"
"33033","6","TA4980353","54","3314"
"33034","40","TA1243769","83","3314"
"33035","51","TA2072131","59","3315"
"33036","29","TA9798967","122","3315"
"33037","27","TA5721709","74","3315"
"33038","5","TA9887268","129","3315"
"33039","9","TA2434369","114","3315"
"33040","40","TA6057211","91","3315"
"33041","7","TA5682159","99","3315"
"33042","5","TA7121602","15","3315"
"33043","4","TA1936069","96","3315"
"33044","14","TA9431310","75","3315"
"33045","12","TA3996888","42","3315"
"33046","31","TA7120093","101","3315"
"33047","5","TA2855893","79","3315"
"33048","7","TA5055126","4","3315"
"33049","12","TA9217194","85","3315"
"33050","13","TA4623968","54","3315"
"33051","27","TA1893103","82","3315"
"33052","12","TA1583666","84","3315"
"33053","13","TA1378837","56","3315"
"33054","7","TA7800767","71","3316"
"33055","11","TA6595494","66","3316"
"33056","76","TA4482368","73","3316"
"33057","6","TA6946158","102","3316"
"33058","48","TA2170139","48","3316"
"33059","16","TA4802220","32","3316"
"33060","5","TA8338267","15","3316"
"33061","31","TA3678968","105","3316"
"33062","9","TA6898556","122","3316"
"33063","7","TA4140432","53","3316"
"33064","17","TA9278079","76","3316"
"33065","7","TA8908307","10","3316"
"33066","11","TA4007534","13","3316"
"33067","42","TA4140262","99","3316"
"33068","97","TA6735701","26","3316"
"33069","5","TA2387935","109","3316"
"33070","15","TA6748379","49","3316"
"33071","17","TA8527764","132","3316"
"33072","31","TA4245035","19","3316"
"33073","21","TA8189263","53","3317"
"33074","40","TA6039508","102","3317"
"33075","13","TA5155121","56","3317"
"33076","15","TA6779589","128","3317"
"33077","30","TA7985925","127","3317"
"33078","12","TA7806774","103","3317"
"33079","22","TA2561514","115","3317"
"33080","10","TA2699883","67","3317"
"33081","46","TA6182747","89","3317"
"33082","5","TA9249732","81","3317"
"33083","4","TA4728652","92","3317"
"33084","22","TA6249362","110","3317"
"33085","27","TA2324273","64","3318"
"33086","17","TA6145350","60","3318"
"33087","47","TA5009556","21","3319"
"33088","14","TA7314325","31","3319"
"33089","33","TA9349205","62","3319"
"33090","15","TA5393938","128","3319"
"33091","11","TA3459003","86","3319"
"33092","51","TA4175683","45","3319"
"33093","7","TA2608578","75","3319"
"33094","53","TA7854101","132","3319"
"33095","53","TA7841677","111","3319"
"33096","15","TA4985026","89","3319"
"33097","38","TA4702646","108","3319"
"33098","62","TA1903077","29","3320"
"33099","38","TA7842205","103","3320"
"33100","41","TA9733949","17","3320"
"33101","7","TA4887649","49","3320"
"33102","48","TA9908207","116","3320"
"33103","14","TA3406637","71","3320"
"33104","18","TA8657715","120","3320"
"33105","47","TA2338398","5","3320"
"33106","12","TA6957492","84","3320"
"33107","7","TA6738898","23","3320"
"33108","21","TA1889373","53","3320"
"33109","35","TA5346303","79","3320"
"33110","4","TA6053192","3","3320"
"33111","8","TA3231247","61","3320"
"33112","10","TA3260801","67","3320"
"33113","16","TA4136535","48","3320"
"33114","9","TA1671888","74","3320"
"33115","10","TA1259933","123","3320"
"33116","6","TA9975831","56","3320"
"33117","51","TA4967489","59","3321"
"33118","8","TA5942928","45","3321"
"33119","9","TA6133116","114","3321"
"33120","24","TA8269430","92","3321"
"33121","13","TA1746323","70","3321"
"33122","5","TA8003139","68","3321"
"33123","26","TA4707103","34","3321"
"33124","3","TA7133774","4","3321"
"33125","13","TA3288706","33","3321"
"33126","14","TA3908599","24","3321"
"33127","5","TA7983810","130","3322"
"33128","27","TA3766712","93","3323"
"33129","58","TA8610612","18","3323"
"33130","28","TA9938004","87","3323"
"33131","27","TA7467758","64","3323"
"33132","15","TA7840439","89","3323"
"33133","13","TA8828873","33","3323"
"33134","2","TA7256165","129","3323"
"33135","8","TA7547191","98","3324"
"33136","8","TA6776056","45","3324"
"33137","15","TA2270490","124","3324"
"33138","5","TA4744419","97","3324"
"33139","10","TA5592030","68","3324"
"33140","31","TA5851665","123","3324"
"33141","7","TA9393217","75","3324"
"33142","50","TA6316487","118","3324"
"33143","4","TA5696342","43","3324"
"33144","9","TA3109748","82","3324"
"33145","35","TA4191980","51","3324"
"33146","5","TA4451651","47","3324"
"33147","34","TA6676598","66","3324"
"33148","60","TA8418378","52","3324"
"33149","7","TA9203465","78","3325"
"33150","25","TA6795156","96","3325"
"33151","12","TA8391911","73","3325"
"33152","20","TA3345987","29","3325"
"33153","16","TA9295916","26","3325"
"33154","5","TA1693563","105","3325"
"33155","55","TA2909660","114","3325"
"33156","42","TA7665408","6","3325"
"33157","38","TA6163705","84","3325"
"33158","14","TA9972331","6","3326"
"33159","4","TA7221983","87","3326"
"33160","39","TA6419459","69","3326"
"33161","31","TA6551415","101","3326"
"33162","6","TA4110668","106","3326"
"33163","18","TA7701372","120","3326"
"33164","42","TA1865160","8","3326"
"33165","6","TA2114915","112","3326"
"33166","60","TA1856235","52","3326"
"33167","13","TA7017730","27","3327"
"33168","10","TA8397770","14","3327"
"33169","17","TA2547021","132","3327"
"33170","38","TA6662448","106","3327"
"33171","11","TA8857139","50","3327"
"33172","10","TA2237918","105","3328"
"33173","14","TA8669760","75","3328"
"33174","20","TA4937302","29","3329"
"33175","12","TA5761453","42","3329"
"33176","27","TA1914154","27","3329"
"33177","3","TA6429111","4","3329"
"33178","6","TA9166620","57","3329"
"33179","5","TA7837140","68","3329"
"33180","14","TA6030130","125","3329"
"33181","10","TA6294858","67","3329"
"33182","7","TA7188685","90","3329"
"33183","31","TA4649668","55","3329"
"33184","47","TA1988369","5","3329"
"33185","9","TA7317248","63","3329"
"33186","12","TA7029530","73","3329"
"33187","6","TA9221512","70","3329"
"33188","17","TA8068398","76","3329"
"33189","10","TA6279246","97","3329"
"33190","8","TA2298037","40","3329"
"33191","13","TA3266623","102","3330"
"33192","7","TA9829817","21","3330"
"33193","5","TA2285875","121","3330"
"33194","38","TA6828075","30","3330"
"33195","2","TA3854900","124","3330"
"33196","9","TA7980874","28","3330"
"33197","70","TA9063167","86","3331"
"33198","6","TA6696008","57","3331"
"33199","54","TA8468699","120","3332"
"33200","9","TA5789648","3","3332"
"33201","39","TA1369922","69","3333"
"33202","30","TA8375762","127","3333"
"33203","22","TA3919100","110","3333"
"33204","27","TA4143969","27","3333"
"33205","7","TA2424181","107","3333"
"33206","5","TA2185379","13","3333"
"33207","8","TA8278832","132","3333"
"33208","6","TA5793088","70","3333"
"33209","38","TA9251240","103","3333"
"33210","9","TA4934341","122","3333"
"33211","48","TA9136667","40","3333"
"33212","10","TA4648306","97","3334"
"33213","5","TA1347852","22","3334"
"33214","8","TA8231996","61","3334"
"33215","6","TA6360288","56","3334"
"33216","12","TA1997235","84","3335"
"33217","26","TA1127495","33","3335"
"33218","31","TA6207423","1","3335"
"33219","29","TA1149115","63","3335"
"33220","5","TA4458090","66","3336"
"33221","9","TA8178750","9","3336"
"33222","3","TA9338705","4","3336"
"33223","26","TA2012397","33","3337"
"33224","9","TA7857153","64","3337"
"33225","11","TA5472689","15","3337"
"33226","12","TA2702185","106","3337"
"33227","8","TA8582813","48","3337"
"33228","7","TA7687233","23","3337"
"33229","8","TA5391413","32","3337"
"33230","4","TA4811617","93","3337"
"33231","6","TA1325471","84","3337"
"33232","13","TA6420459","27","3337"
"33233","41","TA3830419","95","3337"
"33234","5","TA9991668","55","3337"
"33235","6","TA4503558","103","3337"
"33236","13","TA5880645","56","3337"
"33237","9","TA1076889","12","3337"
"33238","24","TA1293580","92","3337"
"33239","10","TA6324435","109","3338"
"33240","42","TA5698911","23","3338"
"33241","2","TA5914730","129","3338"
"33242","8","TA1374716","111","3338"
"33243","55","TA8050120","104","3338"
"33244","10","TA1385805","52","3338"
"33245","5","TA3453284","127","3338"
"33246","13","TA7151537","33","3338"
"33247","4","TA5977577","93","3338"
"33248","31","TA6565482","19","3338"
"33249","21","TA8476902","10","3338"
"33250","5","TA2963160","19","3339"
"33251","17","TA3893063","60","3339"
"33252","10","TA1265667","29","3339"
"33253","8","TA7083020","116","3339"
"33254","11","TA8491786","66","3339"
"33255","6","TA6304955","84","3339"
"33256","2","TA6499661","43","3339"
"33257","5","TA2203693","72","3339"
"33258","5","TA7569040","67","3339"
"33259","25","TA8342491","117","3339"
"33260","6","TA3748614","103","3339"
"33261","8","TA3519507","61","3339"
"33262","9","TA1360486","87","3339"
"33263","9","TA6904347","65","3340"
"33264","21","TA9709373","53","3340"
"33265","15","TA3767928","129","3340"
"33266","10","TA1045223","68","3340"
"33267","31","TA6359256","105","3341"
"33268","11","TA5235984","66","3341"
"33269","60","TA5612289","52","3341"
"33270","31","TA2784458","55","3341"
"33271","31","TA5319247","1","3341"
"33272","42","TA7742195","71","3341"
"33273","13","TA3044595","70","3341"
"33274","9","TA3646753","104","3341"
"33275","7","TA8775626","21","3341"
"33276","4","TA8138096","20","3341"
"33277","30","TA2164967","127","3341"
"33278","8","TA8316284","98","3341"
"33279","12","TA9169909","103","3341"
"33280","11","TA9033909","126","3341"
"33281","10","TA6929881","16","3341"
"33282","12","TA2016373","44","3341"
"33283","23","TA7935595","41","3342"
"33284","7","TA5437741","99","3342"
"33285","16","TA4314511","116","3342"
"33286","7","TA9468230","77","3342"
"33287","53","TA5611063","111","3342"
"33288","10","TA7186778","127","3342"
"33289","18","TA2455329","114","3342"
"33290","11","TA2977705","13","3342"
"33291","6","TA3204977","56","3343"
"33292","4","TA3909500","122","3343"
"33293","6","TA4688621","112","3343"
"33294","12","TA1322609","38","3343"
"33295","40","TA8619551","11","3343"
"33296","12","TA8756626","106","3343"
"33297","16","TA6980481","32","3343"
"33298","10","TA2889184","81","3343"
"33299","11","TA2498195","126","3343"
"33300","6","TA3466105","44","3343"
"33301","9","TA1693147","58","3343"
"33302","9","TA1828145","63","3343"
"33303","31","TA1106116","109","3343"
"33304","42","TA1774852","71","3344"
"33305","7","TA6178104","6","3344"
"33306","8","TA8637484","92","3344"
"33307","29","TA2750965","63","3344"
"33308","27","TA5304748","82","3344"
"33309","9","TA2051906","87","3344"
"33310","25","TA4475947","117","3344"
"33311","7","TA5580716","23","3344"
"33312","25","TA9269565","73","3344"
"33313","25","TA4956144","96","3344"
"33314","38","TA1427657","44","3344"
"33315","6","TA4313141","2","3344"
"33316","50","TA5194702","118","3344"
"33317","10","TA3885430","105","3344"
"33318","13","TA5936637","56","3344"
"33319","24","TA3699147","25","3345"
"33320","78","TA1697041","80","3345"
"33321","17","TA4631148","59","3345"
"33322","10","TA9587849","55","3345"
"33323","50","TA1926727","32","3345"
"33324","4","TA6134860","58","3345"
"33325","35","TA6912870","13","3345"
"33326","13","TA4354760","69","3345"
"33327","14","TA7089057","8","3345"
"33328","12","TA9506200","106","3345"
"33329","15","TA7484904","89","3345"
"33330","27","TA3609092","12","3345"
"33331","47","TA4742801","49","3345"
"33332","2","TA8927325","43","3345"
"33333","38","TA4125526","44","3345"
"33334","9","TA3503648","9","3345"
"33335","6","TA7367340","11","3345"
"33336","48","TA9703445","116","3345"
"33337","26","TA1276903","34","3346"
"33338","17","TA6995213","131","3346"
"33339","7","TA5445119","24","3346"
"33340","9","TA4190770","3","3346"
"33341","25","TA3382544","35","3346"
"33342","39","TA6054643","69","3346"
"33343","7","TA4595681","107","3346"
"33344","5","TA1043913","15","3346"
"33345","41","TA3873076","2","3346"
"33346","16","TA5160938","40","3346"
"33347","39","TA4308470","46","3346"
"33348","10","TA3865716","16","3346"
"33349","5","TA8984937","109","3346"
"33350","4","TA1429268","58","3346"
"33351","38","TA6151215","119","3346"
"33352","5","TA9455601","76","3346"
"33353","4","TA9994114","122","3346"
"33354","48","TA4807048","48","3346"
"33355","14","TA2069442","94","3346"
"33356","42","TA5164220","6","3347"
"33357","25","TA2997949","117","3347"
"33358","6","TA4283076","44","3347"
"33359","19","TA8690982","9","3347"
"33360","26","TA3950433","80","3347"
"33361","7","TA2296895","7","3347"
"33362","40","TA1664873","83","3348"
"33363","8","TA6527999","60","3348"
"33364","16","TA6121940","98","3348"
"33365","34","TA5167944","15","3348"
"33366","12","TA2448604","38","3348"
"33367","44","TA4322673","75","3348"
"33368","8","TA1023824","88","3348"
"33369","31","TA3310149","109","3349"
"33370","6","TA9281847","54","3349"
"33371","6","TA7405081","119","3349"
"33372","44","TA7045738","31","3349"
"33373","67","TA2974103","110","3349"
"33374","13","TA2271347","2","3349"
"33375","4","TA8270344","93","3349"
"33376","31","TA3344766","101","3349"
"33377","42","TA4668209","6","3349"
"33378","25","TA7687486","73","3349"
"33379","7","TA6494603","125","3349"
"33380","7","TA8886311","115","3349"
"33381","4","TA3829451","64","3350"
"33382","13","TA5863111","91","3350"
"33383","40","TA3886279","83","3350"
"33384","43","TA3867606","78","3351"
"33385","59","TA2069617","65","3352"
"33386","12","TA2325390","117","3352"
"33387","10","TA1118945","127","3352"
"33388","15","TA5722503","124","3352"
"33389","9","TA2794642","18","3352"
"33390","13","TA8828472","33","3352"
"33391","15","TA6864264","49","3352"
"33392","9","TA1121023","120","3352"
"33393","27","TA1883541","93","3352"
"33394","9","TA7946492","100","3352"
"33395","17","TA3373692","131","3352"
"33396","14","TA6327586","24","3353"
"33397","3","TA1934784","53","3353"
"33398","16","TA8836103","48","3353"
"33399","2","TA4868022","47","3353"
"33400","15","TA1129131","77","3353"
"33401","42","TA3136840","71","3353"
"33402","13","TA4522866","69","3353"
"33403","9","TA5473311","64","3353"
"33404","59","TA6854003","9","3353"
"33405","6","TA7357408","70","3353"
"33406","12","TA9092927","30","3354"
"33407","9","TA4160940","100","3354"
"33408","4","TA4288006","28","3354"
"33409","50","TA2127463","32","3354"
"33410","4","TA7926732","35","3354"
"33411","42","TA1559792","99","3354"
"33412","11","TA3465379","110","3354"
"33413","5","TA6645173","79","3355"
"33414","12","TA6694365","112","3355"
"33415","39","TA2137991","46","3355"
"33416","10","TA2161730","68","3355"
"33417","6","TA5639883","54","3355"
"33418","13","TA4356442","2","3355"
"33419","4","TA6423896","92","3355"
"33420","12","TA9739084","73","3355"
"33421","43","TA4262051","78","3356"
"33422","4","TA3358401","96","3356"
"33423","9","TA8188436","12","3356"
"33424","12","TA2953108","73","3356"
"33425","9","TA8510682","20","3356"
"33426","27","TA1004802","27","3356"
"33427","12","TA1401145","106","3356"
"33428","31","TA6420186","67","3356"
"33429","11","TA7473286","126","3356"
"33430","10","TA5662314","105","3356"
"33431","1","TA6303921","90","3356"
"33432","40","TA9496240","11","3356"
"33433","44","TA9005442","24","3357"
"33434","2","TA3245263","76","3357"
"33435","38","TA9986758","119","3357"
"33436","4","TA4493178","96","3357"
"33437","19","TA5287110","18","3357"
"33438","139","TA9791691","41","3357"
"33439","9","TA1018774","28","3357"
"33440","11","TA1966042","72","3358"
"33441","10","TA5468147","121","3358"
"33442","20","TA2900523","52","3358"
"33443","5","TA7766666","129","3358"
"33444","3","TA2725909","4","3358"
"33445","8","TA3545199","132","3358"
"33446","11","TA5822248","22","3358"
"33447","11","TA2468257","126","3358"
"33448","14","TA5367195","6","3358"
"33449","10","TA8673297","101","3358"
"33450","6","TA2098164","84","3358"
"33451","15","TA5126867","124","3358"
"33452","9","TA1306825","64","3358"
"33453","5","TA3561768","1","3358"
"33454","23","TA6851971","41","3358"
"33455","8","TA9326985","60","3358"
"33456","10","TA7360714","68","3358"
"33457","24","TA6543828","38","3359"
"33458","25","TA9020477","117","3359"
"33459","38","TA8914487","103","3359"
"33460","62","TA2820402","29","3359"
"33461","12","TA1045447","39","3359"
"33462","7","TA5792983","10","3359"
"33463","5","TA4792868","113","3359"
"33464","14","TA1733046","8","3359"
"33465","9","TA7036116","20","3359"
"33466","38","TA1159761","44","3359"
