"segment_id","name","category","episode_id","segment_order_in_episode"
1998022812,"Loews","Sketch",19980228,11
1998022813,"Lay Lady Lay","Sketch",19980228,12
1998022814,"","Goodnights",19980228,13
199802141,"ABC News Special Report","Cold Opening",19980214,0
199802142,"","Monologue",19980214,1
199802143,"Chess for Girls","Commercial",19980214,2
199802144,"Wedding Vows","Sketch",19980214,3
199802145,"Catherine The Great","Sketch",19980214,4
199802146,"Martha Stewart Living Valentine Special","Commercial",19980214,5
199802147,"Eye On The Olympics","Show",19980214,6
199802148,"Riding My Donkey Political Talk Show","Show",19980214,7
199802149,"Phone Call","Miscellaneous",19980214,8
1998021410,"","Weekend Update",19980214,9
1998021411,"""Sock It 2 Me"", ""Beep Me 911""","Musical Performance",19980214,10
1998021412,"Cousin Fran","Sketch",19980214,11
1998021413,"Phone Call","Miscellaneous",19980214,12
1998021414,"The Ladies' Man","Show",19980214,13
1998021415,"Ah Lin the Skater Man","Cartoon",19980214,14
1998021416,"Valentine's Day Dance","Sketch",19980214,15
1998021417,"Phone Call","Miscellaneous",19980214,16
1998021418,"","Goodnights",19980214,17
199802071,"Monica Meets Linda","Cold Opening",19980207,0
199802072,"""Lookin' For a Fox""","Musical Performance",19980207,1
199802073,"Morning Latte","Show",19980207,2
199802074,"The 7th Commandment","Sketch",19980207,3
199802075,"Eye On The Olympics","Show",19980207,4
199802076,"The X-Presidents","Cartoon",19980207,5
199802077,"Emeril Live","Show",19980207,6
199802078,"","Weekend Update",19980207,7
199802079,"""I Don't Want To Wait""","Musical Performance",19980207,8
1998020710,"Judge Judy","Show",19980207,9
1998020711,"Martha Stewart Living","Commercial",19980207,10
1998020712,"Sabado Chistoso","Show",19980207,11
1998020713,"Cobras","Sketch",19980207,12
1998020714,"Storytellers","Show",19980207,13
1998020715,"","Goodnights",19980207,14
199801171,"Self Defense Test","Cold Opening",19980117,0
199801172,"","Monologue",19980117,1
199801173,"An Important Message About Smallpox","Miscellaneous",19980117,2
199801174,"The View","Show",19980117,3
199801175,"Men Are From Mars, Women Are from Venus","Commercial",19980117,4
199801176,"An Important Message About Rheumatoid Arthritis","Miscellaneous",19980117,5
199801177,"Family Dinner","Sketch",19980117,6
199801178,"Road To Nagano","Show",19980117,7
199801179,"The Golords","Film",19980117,8
1998011710,"Goth Talk","Show",19980117,9
1998011711,"","Weekend Update",19980117,10
1998011712,"""Only You""","Musical Performance",19980117,11
1998011713,"The Robin Byrd Show","Show",19980117,12
1998011714,"Buffy The Vampire Slayer","Commercial",19980117,13
1998011715,"Tiger Beat's Ultra Super Duper Dreamy Love Show","Show",19980117,14
1998011716,"The Lost Deep Thoughts","Miscellaneous",19980117,15
1998011717,"","Goodnights",19980117,16
199801101,"Budget Surplus","Cold Opening",19980110,0
199801102,"","Monologue",19980110,1
199801103,"Lemon Glow","Commercial",19980110,2
199801104,"Publishers Clearing House Giveaway","Sketch",19980110,3
199801105,"Quentin Tarantino: A Profile","Show",19980110,4
199801106,"Jazzterpieces","Show",19980110,5
199801107,"Judge Judy","Show",19980110,6
199801108,"George Clooney","Cartoon",19980110,7
199801109,"","Weekend Update",19980110,8
1998011010,"""Brick""","Musical Performance",19980110,9
1998011011,"Titanic","Sketch",19980110,10
1998011012,"Mango","Sketch",19980110,11
1998011013,"The Learning Annex","Show",19980110,12
1998011014,"Poolside Lovin'","Show",19980110,13
1998011015,"The Weston Collection","Commercial",19980110,14
1998011016,"","Goodnights",19980110,15
199712131,"Caroling","Cold Opening",19971213,0
199712132,"","Monologue",19971213,1
199712133,"Cookie Dough Sport","Commercial",19971213,2
199712134,"The Delicious Dish","Show",19971213,3
199712135,"Fun With Real Audio","Cartoon",19971213,4
199712136,"The Ladies' Man","Show",19971213,5
199712137,"Baseball Dreams","Sketch",19971213,6
199712138,"""MMMBop""","Musical Performance",19971213,7
199712139,"","Weekend Update",19971213,8
1997121310,"The Roxbury Guys","Sketch",19971213,9
1997121311,"Joan Rivers' 1997 Fashion Wrap-Up","Show",19971213,10
1997121312,"A Burt Reynolds Christmas","Commercial",19971213,11
1997121313,"ChristmaSoft","Sketch",19971213,12
1997121314,"Torturing Hanson","Sketch",19971213,13
1997121315,"""Merry Christmas Baby""","Musical Performance",19971213,14
1997121316,"","Goodnights",19971213,15
199712061,"Well Babies Tragedy","Cold Opening",19971206,0
199712062,"","Monologue",19971206,1
199712063,"Chess for Girls","Commercial",19971206,2
199712064,"Spartans Dream","Sketch",19971206,3
199712065,"The Quiet Storm","Show",19971206,4
199712066,"Sister Wendy Beckett's Art Odyssey","Show",19971206,5
199712067,"History of Vaudeville","Show",19971206,6
199712068,"","Weekend Update",19971206,7
199712069,"""Fuel""","Musical Performance",19971206,8
1997120610,"Songs That Ruined Everything","Commercial",19971206,9
1997120611,"The Lost Deep Thoughts","Miscellaneous",19971206,10
1997120612,"Miss Milo","Sketch",19971206,11
1997120613,"""The Memory Remains""","Musical Performance",19971206,12
1997120614,"Ex-Convict Santa","Sketch",19971206,13
1997120615,"The Lost Deep Thoughts","Miscellaneous",19971206,14
1997120616,"","Goodnights",19971206,15
199711221,"Backstage","Cold Opening",19971122,0
199711222,"","Monologue",19971122,1
199711223,"Nightline","Show",19971122,2
199711224,"Thanksgiving","Sketch",19971122,3
199711225,"St. Monica Spelling Bee","Sketch",19971122,4
199711226,"Graffiti","Commercial",19971122,5
199711227,"","Weekend Update",19971122,6
199711228,"""Sweet Surrender""","Musical Performance",19971122,7
199711229,"The Joe Pesci Show","Show",19971122,8
1997112210,"Friggin' Giuliani!","Sketch",19971122,9
1997112211,"Janet Reno's Dance Party","Show",19971122,10
1997112212,"Colin Quinn Explains The New York Times","Miscellaneous",19971122,11
1997112213,"Perspectives","Show",19971122,12
1997112214,"","Goodnights",19971122,13
199711151,"Hillary's Time","Cold Opening",19971115,0
199711152,"","Monologue",19971115,1
199711153,"The Weston Collection","Commercial",19971115,2
199711154,"Barry Scheck's Home","Sketch",19971115,3
199711155,"The View","Show",19971115,4
199711156,"Parents' Weekend","Sketch",19971115,5
199711157,"The Ambiguously Gay Duo - Blow Hot, Blow Cold","Cartoon",19971115,6
199711158,"Peter Pan","Show",19971115,7
199711159,"","Weekend Update",19971115,8
1997111510,"""Butterfly""","Musical Performance",19971115,9
1997111511,"Mr. Peepers","Sketch",19971115,10
1997111512,"C.E.O. Dreamboats","Commercial",19971115,11
1997111513,"""My All""","Musical Performance",19971115,12
1997111514,"Southern Gals","Sketch",19971115,13
1997111515,"The Lost Deep Thoughts","Miscellaneous",19971115,14
1997111516,"","Goodnights",19971115,15
199711081,"Controlling The Airwaves","Cold Opening",19971108,0
199711082,"","Monologue",19971108,1
199711083,"Dunkin' Donuts","Sketch",19971108,2
199711084,"Wedding Reception","Sketch",19971108,3
199711085,"Spend A Year In The Alaskan Wilderness With Jewel","Sketch",19971108,4
199711086,"Fun With Real Audio","Cartoon",19971108,5
199711087,"The Ladies' Man","Show",19971108,6
199711088,"","Weekend Update",19971108,7
199711089,"""Jane Says""","Musical Performance",19971108,8
1997110810,"The Late Show","Show",19971108,9
1997110811,"The Lost Deep Thoughts","Miscellaneous",19971108,10
1997110812,"Colin Quinn Explains The New York Times","Miscellaneous",19971108,11
1997110813,"The Robin Byrd Show","Show",19971108,12
1997110814,"Set Our Nanny Free!","Commercial",19971108,13
1997110815,"","Goodnights",19971108,14
199710251,"Permission To Host","Cold Opening",19971025,0
199710252,"","Monologue",19971025,1
199710253,"Yum Bubble Genital Herpes Gum","Commercial",19971025,2
199710254,"Morning Latte","Show",19971025,3
199710255,"St. Monica Autumn Dance","Sketch",19971025,4
199710256,"Martha Stewart Living","Commercial",19971025,5
199710257,"Spinning Class","Sketch",19971025,6
199710258,"","Weekend Update",19971025,7
199710259,"""The Impression That I Get""","Musical Performance",19971025,8
1997102510,"Goth Talk","Show",19971025,9
1997102511,"The Lost Deep Thoughts","Miscellaneous",19971025,10
1997102512,"Sally","Show",19971025,11
1997102513,"Boseephus","Sketch",19971025,12
1997102514,"The Super Fans Revisited","Film",19971025,13
1997102515,"Weather Scope","Show",19971025,14
1997102516,"","Goodnights",19971025,15
199710181,"Janet's Bedroom","Cold Opening",19971018,0
199710182,"","Monologue",19971018,1
199710183,"Lemon Glow","Commercial",19971018,2
199710184,"Xena: Warrior Princess","Show",19971018,3
199710185,"Issues","Show",19971018,4
199710186,"The Delicious Dish","Show",19971018,5
199710187,"The Golords","Film",19971018,6
199710188,"Monday Night Football","Show",19971018,7
199710189,"Pharmacy","Sketch",19971018,8
1997101810,"","Weekend Update",19971018,9
1997101811,"""Bachelorette""","Musical Performance",19971018,10
1997101812,"Biography","Show",19971018,11
1997101813,"Mango","Sketch",19971018,12
1997101814,"The Shark Channel","Commercial",19971018,13
1997101815,"Buddy Songs","Miscellaneous",19971018,14
1997101816,"","Goodnights",19971018,15
199710041,"Practice","Cold Opening",19971004,0
199710042,"","Monologue",19971004,1
199710043,"Cookie Dough Sport","Commercial",19971004,2
199710044,"Jeopardy!","Game Show",19971004,3
199710045,"Sarcasm 101","Sketch",19971004,4
199710046,"The Ladies' Man","Show",19971004,5
199710047,"Space, The Infinite Frontier","Show",19971004,6
199710048,"","Weekend Update",19971004,7
199710049,"""Don't Go Away""","Musical Performance",19971004,8
1997100410,"MTV News","Show",19971004,9
1997100411,"The Kevin Franklin Show","Commercial",19971004,10
1997100412,"Friends","Show",19971004,11
1997100413,"The Golords","Film",19971004,12
1997100414,"""Acquiesce""","Musical Performance",19971004,13
1997100415,"Good Morning with Liza!","Show",19971004,14
1997100416,"Discovering Faith","Commercial",19971004,15
1997100417,"","Goodnights",19971004,16
199709271,"Oprah","Cold Opening",19970927,0
199709272,"","Monologue",19970927,1
199709273,"Xerox Assjet 790","Commercial",19970927,2
199709274,"New Car","Sketch",19970927,3
199709275,"Accident","Sketch",19970927,4
199709276,"The Roxbury Guys","Sketch",19970927,5
199709277,"Investigation","Sketch",19970927,6
199709278,"Fun With Real Audio - Casablanca Outtakes","Cartoon",19970927,7
199709279,"","Weekend Update",19970927,8
1997092710,"","Miscellaneous",19970927,9
1997092711,"""Alright""","Musical Performance",19970927,10
1997092712,"The Computer Station","Sketch",19970927,11
1997092713,"The Lost Deep Thoughts","Miscellaneous",19970927,12
1997092714,"Planet Hollywood","Sketch",19970927,13
1997092715,"Lou's Lovely Daughters","Show",19970927,14
1997092716,"More Songs I Rewrote To Honor Dead People","Commercial",19970927,15
1997092717,"","Goodnights",19970927,16
199705171,"Nightline","Cold Opening",19970517,0
199705172,"","Monologue",19970517,1
199705173,"Big Brawn","Commercial",19970517,2
199705174,"Teacher's Last Day","Sketch",19970517,3
199705175,"Space, The Infinite Frontier","Show",19970517,4
199705176,"Fun With Real Audio","Cartoon",19970517,5
199705177,"Goth Talk","Show",19970517,6
199705178,"","Weekend Update",19970517,7
199705179,"""Don't Let Go""","Musical Performance",19970517,8
1997051710,"Kennedy Kapers","Game Show",19970517,9
1997051711,"Larry King's News & Views","Commercial",19970517,10
1997051712,"Rant","Sketch",19970517,11
1997051713,"Vic Ocasek's Rock & Roll Fantasy Camp","Commercial",19970517,12
1997051714,"Interview","Sketch",19970517,13
1997051715,"Larry King's News & Views","Commercial",19970517,14
1997051716,"","Goodnights",19970517,15
199705101,"Oprah","Cold Opening",19970510,0
199705102,"","Monologue",19970510,1
199705103,"Caribbean Essence Bath Oil","Commercial",19970510,2
199705104,"Jeopardy!","Game Show",19970510,3
199705105,"Talkin' with Suel","Show",19970510,4
199705106,"Eddie Murphy, Good Samaritan","Commercial",19970510,5
199705107,"The Delicious Dish","Show",19970510,6
199705108,"","Weekend Update",19970510,7
199705109,"""Who Will Save Your Soul""","Musical Performance",19970510,8
1997051010,"Prom Medley","Sketch",19970510,9
1997051011,"Pharmacy","Sketch",19970510,10
1997051012,"""You Were Meant For Me""","Musical Performance",19970510,11
1997051013,"Little League","Sketch",19970510,12
1997051014,"","Goodnights",19970510,13
199704191,"Press Conference","Cold Opening",19970419,0
199704192,"","Monologue",19970419,1
199704193,"Darnette Disposable Toilets","Commercial",19970419,2
199704194,"Baywatch","Sketch",19970419,3
199704195,"Biography","Show",19970419,4
199704196,"The Roxbury Guys","Sketch",19970419,5
199704197,"Movie Shoot","Sketch",19970419,6
199704198,"The Ambiguously Gay Duo - Safety Tips","Cartoon",19970419,7
199704199,"","Weekend Update",19970419,8
1997041910,"""Starve""","Musical Performance",19970419,9
1997041911,"Hey, Remember The 80's","Show",19970419,10
1997041912,"Oprah's Book Club","Show",19970419,11
1997041913,"Larry King's News & Views","Commercial",19970419,12
1997041914,"The First Annual Pamela Lee Invitational NASCAR Rally","Commercial",19970419,13
1997041915,"Larry King's News & Views","Commercial",19970419,14
1997041916,"The Twilight Zone","Sketch",19970419,15
1997041917,"Sense of Humor","Sketch",19970419,16
1997041918,"","Goodnights",19970419,17
199704121,"Nightline","Cold Opening",19970412,0
199704122,"","Monologue",19970412,1
199704123,"Keds","Commercial",19970412,2
199704124,"The Joe Pesci Show","Show",19970412,3
199704125,"Food, Sex, or Cars?!","Game Show",19970412,4
199704126,"Goth Talk","Show",19970412,5
199704127,"The X-Presidents","Cartoon",19970412,6
199704128,"Lesbian Programming","Miscellaneous",19970412,7
199704129,"","Weekend Update",19970412,8
1997041210,"""Wannabe""","Musical Performance",19970412,9
1997041211,"Perspectives","Show",19970412,10
1997041212,"La Politica Non Correcto","Show",19970412,11
1997041213,"""Say You'll Be There""","Musical Performance",19970412,12
1997041214,"Rant","Sketch",19970412,13
1997041215,"","Goodnights",19970412,14
199703221,"Barbara Walters Oscar Special","Cold Opening",19970322,0
199703222,"","Monologue",19970322,1
199703223,"Audition","Sketch",19970322,2
199703224,"Coffee Talk","Show",19970322,3
199703225,"Prime Minister's Questions","Show",19970322,4
199703226,"","Weekend Update",19970322,5
199703227,"""Falling In Love""","Musical Performance",19970322,6
199703228,"Sprockets","Show",19970322,7
199703229,"Scottish Soccer Hooligan Weekly","Show",19970322,8
1997032210,"""Nine Lives""","Musical Performance",19970322,9
1997032211,"Prematurely Gray","Show",19970322,10
1997032212,"I Gotta Eat, Too","Commercial",19970322,11
1997032213,"","Goodnights",19970322,12
199703151,"Replacements","Cold Opening",19970315,0
199703152,"","Monologue",19970315,1
199703153,"Evita","Sketch",19970315,2
199703154,"The Nude Crusade","Sketch",19970315,3
199703155,"The Laid Back Neutral MC's","Commercial",19970315,4
199703156,"Shopping at Home Network","Show",19970315,5
199703157,"Klu Klux Klan","Sketch",19970315,6
199703158,"","Weekend Update",19970315,7
199703159,"""Shutterbug""","Musical Performance",19970315,8
1997031510,"The Brendan Boyle Show","Show",19970315,9
1997031511,"New Beau","Sketch",19970315,10
1997031512,"Audition","Sketch",19970315,11
1997031513,"Race And Racism","Show",19970315,12
1997031514,"""My One & Only Love""","Musical Performance",19970315,13
1997031515,"","Goodnights",19970315,14
199702221,"The Late Show","Cold Opening",19970222,0
199702222,"","Monologue",19970222,1
199702223,"The Roxbury Guys","Sketch",19970222,2
199702224,"Dressing Room","Sketch",19970222,3
199702225,"The Quiet Storm","Show",19970222,4
199702226,"Fun With Real Audio","Cartoon",19970222,5
199702227,"The Gossip Show","Show",19970222,6
199702228,"","Weekend Update",19970222,7
199702229,"""In Your Wildest Dreams""","Musical Performance",19970222,8
1997022210,"Long Island Girls","Commercial",19970222,9
1997022211,"Sentimental Yard Sale","Sketch",19970222,10
1997022212,"Wong & Owens, Ex-Porn Stars","Sketch",19970222,11
1997022213,"""Proud Mary""","Musical Performance",19970222,12
